GEOID,x,y,area,OBJECTID_1,GEOID20,COUNTYFP20,CVAP_TOT20,CVAP_NHS20,CVAP_AIA20,CVAP_ASN20,CVAP_BLK20,CVAP_NHP20,CVAP_WHT20,CVAP_AIW20,CVAP_ASW20,CVAP_BLW20,CVAP_AIB20,CVAP_2OM20,CVAP_HSP20,C_TOT20,C_NHS20,C_AIA20,C_ASN20,C_BLK20,C_NHP20,C_WHT20,C_AIW20,C_ASW20,C_BLW20,C_AIB20,C_2OM20,C_HSP20,OBJECTID,STATEFP20,COUNTYFP_1,TRACTCE20,BLOCKCE20,GEOID20_1,NAME20,INTPTLAT20,INTPTLON20,G_ID,MCD_NAME,VTD,TOTAL_ADJ,WHITE_ADJ,BLACK_ADJ,AMIND_ADJ,ASIAN_ADJ,HWN_ADJ,MULTI_ADJ,OTHER_ADJ,UNKNOWN_AD,HISP_ADJ,NHISP_ADJ,NHWHITE_AD,NHBLACK_AD,NHAMIND_AD,NHASIAN_AD,NHHWN_ADJ,NHMULTI_AD,NHOTHER_AD,UNKNOWN_ET,TOTAL_VAP_,WHITE_VAP_,BLACK_VAP_,AMIND_VAP_,ASIAN_VAP_,HWN_VAP_AD,MULTI_VAP_,OTHER_VAP_,UNKNOWN_VA,HISP_VAP_A,NHISP_VAP_,NHWHITE_VA,NHBLACK_VA,NHAMIND_VA,NHASIAN_VA,NHHWN_VAP_,NHMULTI_VA,NHOTHER_VA,UNKNOWN__1,DistNeighb,DistCurren,Commission,Council,p0010001,p0010003,p0010004,p0010005,p0010006,p0010007,p0010008,p0010009,p0020002,NbdAlt2,Council2,DIST2000,BlkGrp,nbhdname,Shape_Leng,Shape_Area
360290037004002,1086181.9519914878,288150.2355920277,0.012846354140717584,2478,360290037004002,29.0,42.83,38.46,2.78,4.25,28.48,0.0,1.19,0.0,0.0,0.0,0.0,0.0,4.53,53.4,44.23,2.27,3.75,34.95,0.0,1.08,0.0,0.0,0.0,0.0,0.0,11.8,2214,36,29,3700,4002,360290037004002,Block 4002,42.9180842,-78.8123069,G360290037004002,Buffalo city,219,72,2,53,0,11,0,3,3,0,7,65,1,50,0,11,0,3,0,0,47,1,32,0,8,0,3,3,0,3,44,1,32,0,8,0,3,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,72.0,2.0,53.0,0.0,11.0,0.0,3.0,3.0,7.0,Lovejoy,LOVEJOY,Lovejoy,360290037004,Schiller Park,2171.6331163556238,137690.67445233138
360290037004003,1086202.6272824379,288078.7822858543,0.023492142977423133,989,360290037004003,29.0,61.97,55.93,0.93,0.0,52.51,0.0,4.75,0.0,0.0,5.0,0.0,0.0,6.04,71.94,63.29,0.76,0.0,61.51,0.0,4.32,0.0,0.0,4.84,0.0,0.0,6.74,1343,36,29,3700,4003,360290037004003,Block 4003,42.9174288,-78.8121292,G360290037004003,Buffalo city,219,99,4,85,1,0,0,7,2,0,4,95,4,85,0,0,0,6,0,0,70,4,59,1,0,0,4,2,0,4,66,4,59,0,0,0,3,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,97.0,4.0,83.0,1.0,0.0,0.0,2.0,7.0,4.0,Lovejoy,LOVEJOY,Lovejoy,360290037004,Schiller Park,2279.4087217701654,251795.24630401615
360290037004004,1086273.8200479927,287843.4003320032,0.1508663895211777,552,360290037004004,29.0,341.73,319.88,5.56,30.27,241.2,0.0,38.0,0.0,0.0,2.5,0.0,0.0,13.58,399.0,354.54,4.55,29.66,270.5,0.0,42.1,0.0,0.0,15.48,0.0,0.0,28.65,2219,36,29,3700,4004,360290037004004,Block 4004,42.9152678,-78.8115063,G360290037004004,Buffalo city,219,544,40,381,4,87,0,26,6,0,18,526,39,374,4,87,0,21,1,0,381,33,273,4,57,0,9,5,0,10,371,32,273,4,57,0,4,1,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,538.0,39.0,376.0,4.0,87.0,0.0,6.0,26.0,17.0,Lovejoy,LOVEJOY,Lovejoy,360290037004,Schiller Park,5334.358059384696,1617027.7856965703
360290037004005,1086521.3719516739,287936.97616378526,0.01871605902804278,261,360290037004005,29.0,92.04,78.65999999999998,3.7,3.19,67.64,0.0,5.94,0.0,0.0,0.0,0.0,0.0,16.6,104.57,87.78,6.06,6.14,69.2,0.0,5.4,0.0,0.0,1.94,0.0,0.0,20.22,1368,36,29,3700,4005,360290037004005,Block 4005,42.9159166,-78.8083946,G360290037004005,Buffalo city,219,142,5,99,7,17,0,6,8,0,12,130,5,95,6,17,0,5,2,0,102,5,78,2,6,0,3,8,0,11,91,5,74,2,6,0,2,2,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,141.0,5.0,99.0,7.0,17.0,0.0,7.0,6.0,12.0,Lovejoy,LOVEJOY,Lovejoy,360290037004,Schiller Park,2060.244901703586,200602.78558473705
360290037004006,1086325.589717886,287425.14039365307,0.07550467808339566,2671,360290037004006,29.0,116.64,105.75,7.41,7.43,80.98999999999998,0.0,11.88,0.0,0.0,5.0,0.0,0.0,10.57,127.56,106.16,7.58,5.8,85.97,0.0,10.8,0.0,0.0,3.87,0.0,0.0,26.97,2442,36,29,3700,4006,360290037004006,Block 4006,42.9114846,-78.8113095,G360290037004006,Buffalo city,221,174,16,118,5,17,0,17,1,0,16,158,10,116,5,17,0,9,1,0,130,10,88,5,14,0,12,1,0,7,123,10,88,5,14,0,5,1,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,172.0,16.0,116.0,5.0,17.0,0.0,1.0,17.0,16.0,Lovejoy,LOVEJOY,Lovejoy,360290037004,Genesee-Moselle,5603.7814200133,809282.1764096178
360290037004007,1086207.8635825096,287424.30307715776,0.012396438462267493,1490,360290037004007,29.0,51.03,46.32,0.93,6.9,34.71,0.0,1.19,0.0,0.0,0.0,0.0,0.0,4.53,59.33,51.04,0.76,6.48,37.05,0.0,1.08,0.0,0.0,0.0,0.0,0.0,8.43,2585,36,29,3700,4007,360290037004007,Block 4007,42.9115668,-78.8127439,G360290037004007,Buffalo city,221,80,1,52,0,17,0,7,3,0,5,75,1,52,0,17,0,5,0,0,56,1,38,0,12,0,2,3,0,3,53,1,38,0,12,0,2,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,80.0,1.0,52.0,0.0,17.0,0.0,3.0,7.0,5.0,Lovejoy,LOVEJOY,Lovejoy,360290037004,Genesee-Moselle,1565.7860739573339,132869.13382122884
360290037004008,1086185.4931655026,287513.55733911006,0.012437478684005316,126,360290037004008,29.0,28.25,25.35,0.0,2.65,17.8,0.0,4.75,0.0,0.0,0.0,0.0,0.0,3.02,35.6,30.62,0.0,2.05,24.46,0.0,4.32,0.0,0.0,0.0,0.0,0.0,5.06,2220,36,29,3700,4008,360290037004008,Block 4008,42.9123827,-78.8129238,G360290037004008,Buffalo city,221,50,4,37,0,5,0,4,0,0,3,47,4,37,0,5,0,1,0,0,33,4,22,0,5,0,2,0,0,2,31,4,22,0,5,0,0,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,48.0,4.0,35.0,0.0,5.0,0.0,0.0,4.0,3.0,Lovejoy,LOVEJOY,Lovejoy,360290037004,Genesee-Moselle,1492.4708559924964,133309.00122138567
360290037004009,1086230.277797393,287346.887923511,0.014963502183256205,1087,360290037004009,29.0,23.69,20.98,0.0,0.0,16.02,0.0,5.94,0.0,0.0,2.5,0.0,0.0,3.02,28.18,22.46,0.0,0.68,16.78,0.0,6.48,0.0,0.0,0.97,0.0,0.0,8.43,2590,36,29,3700,4009,360290037004009,Block 4009,42.9108568,-78.8125512,G360290037004009,Buffalo city,221,39,6,24,0,2,0,4,3,0,5,34,6,24,0,2,0,2,0,0,27,5,18,0,0,0,4,0,0,2,25,5,18,0,0,0,2,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,38.0,6.0,23.0,0.0,2.0,0.0,3.0,4.0,5.0,Lovejoy,LOVEJOY,Lovejoy,360290037004,Genesee-Moselle,1768.3470055603207,160383.81644720683
360290037004010,1086092.2787831326,287362.317048812,0.02551681720697806,990,360290037004010,29.0,49.21,43.7,1.85,2.12,30.26,0.0,11.88,0.0,0.0,0.0,0.0,0.0,6.04,48.95,41.51,1.52,2.73,28.66,0.0,10.8,0.0,0.0,0.0,0.0,0.0,8.43,1366,36,29,3700,4010,360290037004010,Block 4010,42.9111,-78.8142156,G360290037004010,Buffalo city,221,67,10,41,1,8,0,4,3,0,6,61,10,40,1,8,0,2,0,0,55,10,34,1,4,0,3,3,0,5,50,10,33,1,4,0,2,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,66.0,10.0,40.0,1.0,8.0,0.0,3.0,4.0,5.0,Lovejoy,LOVEJOY,Lovejoy,360290037004,Genesee-Moselle,2544.682785998444,273498.35843055515
360290037004011,1086068.540885658,287634.1106875432,0.020588507122897438,2566,360290037004011,29.0,31.89,28.84,1.85,0.53,21.36,0.0,7.12,0.0,0.0,0.0,0.0,0.0,3.02,40.79,36.07,1.52,0.34,30.06,0.0,6.48,0.0,0.0,0.0,0.0,0.0,3.37,1364,36,29,3700,4011,360290037004011,Block 4011,42.9135509,-78.814223,G360290037004011,Buffalo city,219,56,7,44,2,1,0,0,2,0,2,54,6,44,2,1,0,0,1,0,36,7,25,2,1,0,0,1,0,2,34,6,25,2,1,0,0,0,0,N-D4,LOVEJOY,LOVEJOY,LOVEJOY,55.0,7.0,43.0,2.0,1.0,0.0,2.0,0.0,2.0,Lovejoy,LOVEJOY,Lovejoy,360290037004,Genesee-Moselle,2215.1694633720795,220674.7695570784
360290038001000,1087169.9315412962,288566.24162507954,0.02034016002342203,2888,360290038001000,29.0,98.27,96.02,0.0,0.0,77.26999999999998,0.0,17.73,0.0,0.0,0.0,0.0,0.0,3.13,158.79,150.06,0.0,0.0,115.78,0.0,24.95,0.0,0.0,3.6,0.0,0.0,8.99,1515,36,29,3800,1000,360290038001000,Block 1000,42.9210541,-78.7998432,G360290038001000,Buffalo city,218,132,11,99,1,9,0,11,1,0,7,125,9,98,0,9,0,8,1,0,85,11,67,0,1,0,5,1,0,3,82,9,67,0,1,0,4,1,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,130.0,10.0,98.0,1.0,9.0,0.0,1.0,11.0,7.0,Lovejoy,LOVEJOY,Lovejoy,360290038001,Schiller Park,3282.0846098538127,218006.24553077293
360290038001001,1087103.7275216172,288542.6332004999,0.03514050202511001,2411,360290038001001,29.0,196.53,180.03,0.0,0.0,153.39,0.0,31.03,0.0,0.0,30.56,0.0,0.0,16.72,310.24,273.28,0.0,0.0,238.58,0.0,43.67,0.0,0.0,39.6,0.0,0.0,38.53,1848,36,29,3800,1001,360290038001001,Block 1001,42.9208934,-78.800674,G360290038001001,Buffalo city,218,258,27,195,0,3,0,24,9,0,31,227,14,193,0,3,0,17,0,0,170,22,125,0,2,0,17,4,0,17,153,14,125,0,2,0,12,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,254.0,27.0,192.0,0.0,3.0,0.0,8.0,24.0,30.0,Lovejoy,LOVEJOY,Lovejoy,360290038001,Schiller Park,3283.6782267834515,376636.7961825663
360290038001002,1087019.8541463914,288535.10898317664,0.03493186129853841,1152,360290038001002,29.0,184.69,172.83,0.0,0.0,130.32,0.0,46.55,0.0,0.0,5.56,0.0,0.0,12.54,254.06,231.8,0.0,0.0,176.6,0.0,65.5,0.0,0.0,7.2,0.0,0.0,23.12,1847,36,29,3800,1002,360290038001002,Block 1002,42.92089,-78.8017033,G360290038001002,Buffalo city,218,209,28,155,0,13,0,7,6,0,18,191,21,150,0,13,0,5,2,0,157,28,115,0,10,0,2,2,0,12,145,21,112,0,10,0,2,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,208.0,28.0,154.0,0.0,13.0,0.0,6.0,7.0,18.0,Lovejoy,LOVEJOY,Lovejoy,360290038001,Schiller Park,3269.016209935909,374401.26514862495
360290038001003,1086930.0076411986,288528.0472046803,0.03962998987714006,2511,360290038001003,29.0,208.37,196.84,0.0,0.0,152.24,0.0,39.9,0.0,0.0,0.0,0.0,0.0,12.54,298.03,280.6,0.0,0.0,208.17,0.0,59.27,0.0,0.0,0.0,0.0,0.0,17.98,1652,36,29,3800,1003,360290038001003,Block 1003,42.9208954,-78.8028048,G360290038001003,Buffalo city,218,249,20,185,0,31,0,13,0,0,15,234,19,182,0,31,0,2,0,0,181,19,139,0,14,0,9,0,0,13,168,18,136,0,14,0,0,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,244.0,20.0,180.0,0.0,31.0,0.0,0.0,13.0,14.0,Lovejoy,LOVEJOY,Lovejoy,360290038001,Schiller Park,3326.2731841325776,424756.8848094661
360290038001004,1086818.5877590424,288519.18361921137,0.05223262548957143,910,360290038001004,29.0,166.93,158.43,0.0,0.0,132.63,0.0,6.65,0.0,0.0,13.89,0.0,0.0,9.4,273.6,252.54,0.0,0.0,207.0,0.0,9.36,0.0,0.0,18.0,0.0,0.0,21.83,1650,36,29,3800,1004,360290038001004,Block 1004,42.920901,-78.8041709,G360290038001004,Buffalo city,217,225,3,168,0,21,0,23,10,0,17,208,3,168,0,21,0,16,0,0,142,3,106,0,8,0,20,5,0,9,133,3,106,0,8,0,16,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,224.0,3.0,167.0,0.0,21.0,0.0,10.0,23.0,17.0,Lovejoy,LOVEJOY,Lovejoy,360290038001,Schiller Park,3523.34733060428,559834.2529342552
360290038001005,1086716.4586086732,288511.41988923115,0.03143060790721373,2016,360290038001005,29.0,189.43,178.83,0.0,0.0,143.01,0.0,35.46,0.0,0.0,0.0,0.0,0.0,11.49,289.48,270.84,0.0,0.0,207.0,0.0,84.22,0.0,0.0,21.6,0.0,0.0,19.27,1645,36,29,3800,1005,360290038001005,Block 1005,42.9209095,-78.8054228,G360290038001005,Buffalo city,217,238,30,182,0,16,0,9,1,0,15,223,27,172,0,16,0,8,0,0,161,16,134,0,7,0,3,1,0,11,150,16,125,0,7,0,2,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,237.0,30.0,181.0,0.0,16.0,0.0,1.0,9.0,15.0,Lovejoy,LOVEJOY,Lovejoy,360290038001,Schiller Park,3169.970817889019,336876.77938198653
360290038001006,1087210.765857918,288524.54545182316,0.014114825636561365,915,360290038001006,29.0,75.76999999999998,72.01,0.0,0.0,46.13,0.0,37.68,0.0,0.0,0.0,0.0,0.0,4.18,125.81,115.9,0.0,0.0,81.87,0.0,53.03,0.0,0.0,0.0,0.0,0.0,10.28,1849,36,29,3800,1006,360290038001006,Block 1006,42.9206498,-78.7993892,G360290038001006,Buffalo city,218,103,17,69,0,7,0,3,7,0,8,95,17,69,0,7,0,2,0,0,64,17,39,0,3,0,1,4,0,4,60,17,39,0,3,0,1,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,103.0,17.0,69.0,0.0,7.0,0.0,7.0,3.0,8.0,Lovejoy,LOVEJOY,Lovejoy,360290038001,Schiller Park,2678.800329739381,151282.50509600787
360290038002000,1087204.4419993279,288298.77599946165,0.006718816960832999,1391,360290038002000,29.0,15.76,16.89,0.0,8.7,8.72,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,22.08,22.38,0.0,16.58,12.41,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,1852,36,29,3800,2000,360290038002000,Block 2000,42.9186338,-78.7997007,G360290038002000,Buffalo city,220,31,2,12,0,4,0,13,0,0,2,29,2,12,0,4,0,11,0,0,18,2,8,0,4,0,4,0,0,0,18,2,8,0,4,0,4,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,31.0,2.0,12.0,0.0,4.0,0.0,0.0,13.0,2.0,Lovejoy,LOVEJOY,Lovejoy,360290038002,Schiller Park,1111.2403243129772,72012.44054388258
360290038002001,1087123.9938877735,288269.7390416562,0.010876311534929082,2614,360290038002001,29.0,42.03,43.16,0.0,5.22,35.86,0.0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,44.86,46.31,0.0,8.29,32.65,0.0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,1851,36,29,3800,2001,360290038002001,Block 2001,42.9184354,-78.8007106,G360290038002001,Buffalo city,220,64,6,54,0,2,0,2,0,0,3,61,6,51,0,2,0,2,0,0,49,6,40,0,2,0,1,0,0,2,47,6,38,0,2,0,1,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,63.0,6.0,53.0,0.0,2.0,0.0,0.0,2.0,3.0,Lovejoy,LOVEJOY,Lovejoy,360290038002,Schiller Park,1433.7401810375716,116572.8086014046
360290038002002,1087041.6050529906,288239.86687108077,0.015149583687908398,2826,360290038002002,29.0,56.04,53.48,0.0,0.0,42.65,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,64.09,64.06,0.0,0.0,45.71,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,1850,36,29,3800,2002,360290038002002,Block 2002,42.9182309,-78.8017449,G360290038002002,Buffalo city,220,92,12,71,0,0,0,4,5,0,7,85,10,71,0,0,0,4,0,0,66,12,45,0,0,0,4,5,0,7,59,10,45,0,0,0,4,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,90.0,12.0,69.0,0.0,0.0,0.0,5.0,4.0,7.0,Lovejoy,LOVEJOY,Lovejoy,360290038002,Schiller Park,1761.2477874089393,162374.2638584835
360290038002003,1086927.9316274174,288198.808669696,0.034598905467031336,577,360290038002003,29.0,49.03,46.91,0.0,8.7,35.86,0.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,71.21,66.37,0.0,33.16,43.1,0.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,1655,36,29,3800,2003,360290038002003,Block 2003,42.9179501,-78.8031719,G360290038002003,Buffalo city,220,100,8,67,0,9,0,6,10,0,14,86,8,66,0,9,0,3,0,0,56,8,37,0,5,0,0,6,0,6,50,8,37,0,5,0,0,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,100.0,8.0,67.0,0.0,9.0,0.0,10.0,6.0,14.0,Lovejoy,LOVEJOY,Lovejoy,360290038002,Schiller Park,2594.3921195057974,370834.42851234984
360290038002004,1087033.3477517748,287929.7261901362,0.031687536399323826,975,360290038002004,29.0,109.45,112.59,0.0,0.0,103.71,0.0,7.65,0.0,0.0,0.0,0.0,0.0,0.0,141.0,145.09,0.0,16.58,110.36,0.0,7.65,0.0,0.0,0.0,0.0,0.0,0.0,2787,36,29,3800,2004,360290038002004,Block 2004,42.9154612,-78.8021675,G360290038002004,Buffalo city,223,198,16,166,0,6,0,8,2,0,10,188,13,166,0,6,0,3,0,0,125,13,104,0,0,0,6,2,0,5,120,13,104,0,0,0,3,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,198.0,16.0,166.0,0.0,6.0,0.0,2.0,8.0,10.0,Lovejoy,LOVEJOY,Lovejoy,360290038002,Schiller Park,3177.090630141384,339630.0670197192
360290038002005,1086955.9101054606,287901.0628652458,0.029084164015986458,732,360290038002005,29.0,107.7,106.96,0.0,17.39,88.2,0.0,7.06,0.0,0.0,0.0,0.0,0.0,0.0,126.76,125.8,0.0,30.39,90.77,0.0,7.06,0.0,0.0,0.0,0.0,0.0,0.0,2311,36,29,3800,2005,360290038002005,Block 2005,42.9152638,-78.8031402,G360290038002005,Buffalo city,223,186,12,147,1,10,0,2,14,0,15,171,12,147,0,10,0,2,0,0,131,12,99,0,9,0,2,9,0,9,122,12,99,0,9,0,2,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,178.0,12.0,139.0,1.0,10.0,0.0,14.0,2.0,15.0,Lovejoy,LOVEJOY,Lovejoy,360290038002,Schiller Park,2931.968778386204,311727.5360533312
360290038003000,1087258.9169136044,287995.6951216933,0.024224621128193364,1348,360290038003000,29.0,88.45,84.54,0.0,0.0,58.01,0.0,24.91,0.0,0.0,0.0,0.0,0.0,3.06,135.82,117.26,0.0,0.0,83.04999999999998,0.0,30.31,0.0,0.0,0.0,0.0,0.0,14.46,1855,36,29,3800,3000,360290038003000,Block 3000,42.9158795,-78.7993521,G360290038003000,Buffalo city,223,149,37,93,0,13,0,6,0,0,9,140,34,91,0,13,0,2,0,0,108,37,64,0,5,0,2,0,0,3,105,34,64,0,5,0,2,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,145.0,37.0,89.0,0.0,13.0,0.0,0.0,6.0,9.0,Lovejoy,LOVEJOY,Lovejoy,360290038003,Schiller Park,3773.0487525136127,259640.80669913127
360290038003001,1087195.4328800777,287990.38459723874,0.04070984191049973,2615,360290038003001,29.0,168.4,159.87,0.0,0.0,135.04,0.0,11.72,0.0,0.0,4.62,0.0,0.0,7.13,289.43,248.33,0.0,0.0,217.06,0.0,14.26,0.0,0.0,5.0,0.0,0.0,33.75,1854,36,29,3800,3001,360290038003001,Block 3001,42.9158805,-78.8001307,G360290038003001,Buffalo city,223,314,22,235,0,35,0,17,5,0,21,293,16,229,0,35,0,9,4,0,203,16,147,0,26,0,10,4,0,7,196,16,145,0,26,0,5,4,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,309.0,22.0,230.0,0.0,35.0,0.0,5.0,17.0,21.0,Lovejoy,LOVEJOY,Lovejoy,360290038003,Schiller Park,3826.7531821063726,436330.3467890376
360290038003002,1087107.002424932,288065.2766306573,0.02059765882822665,2412,360290038003002,29.0,48.48,41.01,0.0,0.0,32.33,0.0,7.33,0.0,0.0,0.0,0.0,0.0,8.15,97.41,75.87999999999998,0.0,0.0,59.46,0.0,12.48,0.0,0.0,1.67,0.0,0.0,25.71,1853,36,29,3800,3002,360290038003002,Block 3002,42.9166183,-78.8011298,G360290038003002,Buffalo city,223,105,14,65,1,7,0,10,8,0,16,89,14,62,1,7,0,5,0,0,58,10,38,0,2,0,4,4,0,8,50,10,35,0,2,0,3,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,104.0,14.0,64.0,1.0,7.0,0.0,8.0,10.0,16.0,Lovejoy,LOVEJOY,Lovejoy,360290038003,Schiller Park,2227.8000546221106,220767.11416070137
360290038003003,1087120.9579719899,287839.8834125674,0.01794909043022876,2536,360290038003003,29.0,51.88,46.04,0.0,0.0,51.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11,92.73,69.84,0.0,0.0,73.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.93,2317,36,29,3800,3003,360290038003003,Block 3003,42.9145902,-78.8011939,G360290038003003,Buffalo city,223,103,1,84,0,0,0,7,11,0,18,85,1,80,0,0,0,4,0,0,65,1,58,0,0,0,1,5,0,6,59,1,57,0,0,0,1,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,99.0,0.0,81.0,0.0,0.0,0.0,11.0,7.0,18.0,Lovejoy,LOVEJOY,Lovejoy,360290038003,Schiller Park,1934.3290900896504,192379.872716796
360290038003004,1087129.9823712911,287518.9233752939,0.16293925637920179,1748,360290038003004,29.0,262.8,233.53,0.0,0.0,208.26,0.0,41.03,0.0,0.0,25.38,0.0,0.0,30.56,434.61,358.69,0.0,0.0,321.82,0.0,57.95,0.0,0.0,23.33,0.0,0.0,77.14,2313,36,29,3800,3004,360290038003004,Block 3004,42.9117106,-78.8014172,G360290038003004,Buffalo city,227,470,80,331,0,6,0,44,9,0,49,421,65,316,0,6,0,34,0,0,315,67,221,0,0,0,22,5,0,31,284,56,212,0,0,0,16,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,464.0,80.0,326.0,0.0,6.0,0.0,8.0,44.0,48.0,Lovejoy,LOVEJOY,Lovejoy,360290038003,Schiller Park,5328.130466810195,1746401.5272322916
360290039011000,1084864.0570969058,290121.9912411954,0.17333853626521353,1110,360290039011000,29.0,98.3,92.94,0.0,2.79,87.11,0.0,2.08,0.0,0.0,0.0,0.0,0.0,6.67,124.79,123.0,0.0,4.63,116.73,0.0,1.85,0.0,0.0,0.0,0.0,0.0,2.4,1768,36,29,3901,1000,360290039011000,Block 1000,42.9367363,-78.8263161,G360290039011000,Buffalo city,249,159,3,143,2,9,0,2,0,0,4,155,3,141,0,9,0,2,0,0,123,3,110,2,6,0,2,0,0,4,119,3,108,0,6,0,2,0,0,N-D3,MASTEN,MASTEN,MASTEN,157.0,3.0,141.0,2.0,9.0,0.0,0.0,2.0,4.0,Masten,MASTEN,Masten,360290039011,Fillmore-Leroy,6652.182947890096,1857911.0501610783
360290039011001,1084962.099978963,289811.2333525254,0.014375459053187458,1973,360290039011001,29.0,17.06,16.68,6.67,0.47,15.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67,16.88,6.67,0.51,15.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1474,36,29,3901,1001,360290039011001,Block 1001,42.9338801,-78.8254435,G360290039011001,Buffalo city,249,26,0,20,0,1,0,3,2,0,5,21,0,17,0,1,0,3,0,0,21,0,17,0,1,0,3,0,0,0,21,0,17,0,1,0,3,0,0,N-D3,MASTEN,MASTEN,MASTEN,26.0,0.0,20.0,0.0,1.0,0.0,2.0,3.0,5.0,Masten,MASTEN,Masten,360290039011,Fillmore-Leroy,1662.0924162994172,154081.8610441515
360290039011002,1084872.6668077258,289781.4436825762,0.018871380258435943,1252,360290039011002,29.0,34.93,33.36,6.67,1.4,31.23,0.0,0.69,0.0,0.0,0.0,0.0,0.0,1.67,44.51,41.8,6.67,1.54,40.31,0.0,0.62,0.0,0.0,0.0,0.0,0.0,2.4,2816,36,29,3901,1002,360290039011002,Block 1002,42.9336815,-78.8265638,G360290039011002,Buffalo city,249,56,1,47,1,0,0,5,2,0,4,52,1,46,0,0,0,5,0,0,43,1,36,1,0,0,5,0,0,1,42,1,36,0,0,0,5,0,0,N-D3,MASTEN,MASTEN,MASTEN,56.0,1.0,47.0,1.0,0.0,0.0,2.0,5.0,4.0,Masten,MASTEN,Masten,360290039011,Fillmore-Leroy,1923.0381715555527,202271.34921795843
360290039011003,1084781.5917292496,289771.243525705,0.019675419584180738,3006,360290039011003,29.0,73.92,67.52,3.33,3.72,62.46,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,100.15,90.04,3.33,7.72,77.26,0.0,2.47,20.0,0.0,0.0,0.0,0.0,8.4,1953,36,29,3901,1003,360290039011003,Block 1003,42.9336595,-78.8276838,G360290039011003,Buffalo city,249,127,4,99,0,15,0,1,8,0,14,113,4,93,0,15,0,1,0,0,92,0,77,0,8,0,1,6,0,6,86,0,77,0,8,0,1,0,0,N-D3,MASTEN,MASTEN,MASTEN,126.0,4.0,98.0,0.0,15.0,0.0,8.0,1.0,14.0,Masten,MASTEN,Masten,360290039011,Fillmore-Leroy,1996.8660106709492,210889.81459433923
360290039011004,1084740.3621899737,289623.3134577236,0.012118825039601006,207,360290039011004,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621,36,29,3901,1004,360290039011004,Block 1004,42.9323668,-78.8283391,G360290039011004,Buffalo city,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D3,MASTEN,MASTEN,MASTEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Masten,MASTEN,Masten,360290039011,Fillmore-Leroy,1823.796660930732,129895.17897565306
